cons_12m,cons_gas_12m,off_peak_forecast_energy,off_peak_forecast_power,imp_cons,margin_net_pow_ele,net_margin,pow_max,churn,off_peak_mean_energy,off_peak_mean_power,off_peak_diff_energy,off_peak_diff_power,origin,channel,discount_energy,active_products,antiquity
5759,0,0.167093,45.81137796,0.0,18.99,70.63,11.504,0,0.16903533333333332,44.43637546,-0.0014959999999999973,1.6777787999999987,kamkkxfxxuwbdslkwifmmcsiusiuosws,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
50538,0,0.112922,40.606701,422.0,18.96,447.52,19.0,0,0.12313591666666666,40.7017324,-0.010181999999999983,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
2769,0,0.147506,45.80687796,0.0,18.12,52.79,10.4,0,0.15070391666666666,44.406745459999996,-0.003044999999999992,1.6777787999999987,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
2958,0,0.142881,46.30537836,0.0,28.02,26.77,13.856,0,0.14810628,44.44841216,-0.005617120000000003,2.1777792000000034,ldkssxwpmemidmecebumciepifcamkci,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
1366,0,0.186188,45.80687796,63.83,46.32,17.49,13.2,0,0.18609958333333332,45.63643045999999,-0.003034000000000009,-1.1999999998124622e-06,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,DISCOUNT,ONE,RECENT
5994,0,0.1152369999999999,40.9390266,82.51,25.46,67.31,17.2,1,0.12213983333333334,40.6900329,-0.007016000000000008,0.4962492000000083,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
10,0,0.114603,40.606701,0.0,35.59,0.11,26.3,0,0.124313,40.6338515,-0.01185,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
2288838,0,0.1457109999999999,44.31137796,0.0,21.24,123.56,11.5,0,0.14991325,44.37063526,-0.0037669999999999926,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
528,0,0.273963,59.26637796,41.27,197.28,65.99,13.15,1,0.26744925,57.96193036,0.11886899999999997,14.939998799999998,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
4043,14289,0.1169099999999999,40.606701,35.61,29.85,48.81,16.5,0,0.12536008333333334,40.6474275,-0.009528000000000009,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,MULTIPLE,RECENT
50243,28066,0.146694,44.31137796,0.0,27.32,141.34,13.2,0,0.15121716666666665,44.38545035999999,-0.0045469999999999955,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,MULTIPLE,RECENT
13561,277,0.143166,44.31137796,397.57,11.7,152.17,11.0,0,0.14719383333333333,44.32619036,-0.0037780000000000036,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
1845,0,0.142881,46.30537836,44.81,28.02,21.61,13.856,0,0.14813174999999998,44.44841206,-0.006877999999999995,2.1777792000000034,kamkkxfxxuwbdslkwifmmcsiusiuosws,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
13379,0,0.1457109999999999,44.31137796,0.0,17.62,86.03,12.5,0,0.14966683333333333,44.32619036,-0.0037669999999999926,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
2123,0,0.144902,44.31137796,0.0,12.82,29.17,13.2,0,0.14861158333333327,44.31137526,-0.0034229999999998983,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
1676,0,0.1153599999999999,41.27136420000001,3.74,37.44,3.28,15.001,1,0.12668974999999993,40.70423469999999,-0.012678999999999899,0.8295828000000043,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
18725,0,0.147506,45.80687796,0.0,26.2,50.78,15.0,0,0.15082199999999998,44.546559959999996,-0.003044999999999992,1.6777799999999985,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,RECENT
41588,0,0.115939,40.606701,520.17,5.76,527.27,17.320999999999998,0,0.1271655,40.915112279999995,-0.010366,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
23481,7913,0.1640569999999999,44.31137796,0.0,14.7,194.14,13.856,0,0.16805233333333328,44.32619036,-0.003573000000000104,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,OLD
535973,147192,0.1646369999999999,44.31137796,180.55,17.22,165.61,10.392,0,0.16805391666666666,44.370635459999995,-0.0015469999999999928,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,MULTIPLE,OLD
76233,0,0.143478,44.31137796,671.99,2.8,294.93,10.392,0,0.1467495833333333,44.44470995999999,-0.005043000000000103,0.0,kamkkxfxxuwbdslkwifmmcsiusiuosws,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,RECENT
35055,0,0.143166,44.31137796,869.45,21.81,454.73,13.15,0,0.14702933333333335,44.44470995999999,-0.0020439999999999903,0.0,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
9219,0,0.16464,44.31137796,247.16,10.08,98.01,10.392,0,0.16772391666666664,44.31137546,-0.0029930000000001067,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
4394,0,0.164635,44.31137796,0.0,27.32,49.33,13.2,0,0.1689663333333333,44.38545035999999,-0.0035200000000001064,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,MULTIPLE,RECENT
1899670,0,0.1646369999999999,44.31137796,0.0,16.66,453.85,13.2,0,0.16569441666666668,44.341005259999996,-0.0015469999999999928,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
8471,0,0.146348,45.30837756,0.0,15.12,84.58,13.2,0,0.14832783333333333,44.26693026,-0.002718999999999999,-1.1999999998124622e-06,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
39375,0,0.1128599999999999,40.606701,92.4,40.8,141.86,20.4,0,0.12337291666666667,40.565971499999996,-0.010714999999999988,3.600000006542814e-06,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
1679,0,0.19923,45.80687796,26.37,43.8,18.55,12.5,0,0.19439016666666667,45.55787526,0.049644999999999995,1.6777787999999987,lxidpiddsbxsbosboudacockeimpuepw,lmkebamcaaclubfxadlmueccxoimlema,DISCOUNT,MULTIPLE,OLD
170442,0,0.1457109999999999,44.31137796,10.89,22.44,83.38,13.8,0,0.14985533333333334,44.35582046,-0.0037669999999999926,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
2374,0,0.146348,46.30537836,0.0,20.54,34.12,10.392,0,0.14977583333333333,44.26693036,-0.004461999999999994,-1.1999999998124622e-06,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
9818,0,0.115174,40.606701,141.84,94.2,105.37,37.71,0,0.12287608333333333,40.68815609999999,-0.007922999999999986,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
2206,0,0.161165,44.31137796,7.51,26.04,30.35,10.392,1,0.16425733333333326,44.32619046,-0.0022319999999999007,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
3118110,468369,0.1186359999999999,40.606701,353.43,24.0,387.56,16.0,0,0.1315825,41.491211039999996,-0.009007000000000015,3.600000006542814e-06,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
0,0,0.1169099999999999,40.606701,0.0,31.26,0.0,17.25,0,0.12524616666666666,40.6610035,-0.009528000000000009,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,RECENT
2002,0,0.146694,44.31137796,0.0,21.38,31.06,10.35,0,0.15121716666666665,44.38545035999999,-0.0045469999999999955,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
4664,0,0.144038,45.81137796,0.0,19.52,57.34,12.5,0,0.14939183333333333,44.26693036,-0.006765999999999994,-1.1999999998124622e-06,lxidpiddsbxsbosboudacockeimpuepw,MISSING,NO_DISCOUNT,ONE,OLD
14878,0,0.146348,45.80687796,0.0,18.12,88.02,10.392,0,0.1499535,44.54656026,-0.0033959999999999824,1.6777787999999987,kamkkxfxxuwbdslkwifmmcsiusiuosws,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
35323,20175,0.148299,41.1052014,591.62,144.35,606.29,43.6,0,0.15387866666666664,41.1601706,-0.0017599999999999838,0.16491552000000098,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,DISCOUNT,MULTIPLE,RECENT
23654,0,0.1169099999999999,40.606701,0.0,23.4,322.93,22.0,0,0.12454016666666666,40.728885,-0.0071370000000000045,0.0,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
1563319,0,0.146694,44.31137796,0.0,27.32,103.34,13.2,0,0.15121716666666665,44.38545035999999,-0.0045469999999999955,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,MULTIPLE,OLD
1740024,0,0.161454,44.31137796,484.44,22.95,258.44,13.856,0,0.166408,44.370635459999995,-0.005259999999999987,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
8570,0,0.14398,44.31137796,0.0,16.92,114.66,10.392,0,0.14854908333333333,44.35582046,-0.005508000000000013,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
4936,0,0.146694,44.31137796,0.0,25.92,0.03,10.35,0,0.15064316666666666,44.26693046,-0.005149999999999988,-1.1999999998124622e-06,kamkkxfxxuwbdslkwifmmcsiusiuosws,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,RECENT
10450,0,0.1457109999999999,44.31137796,291.32,11.7,141.83,11.0,0,0.1497395,44.32619046,-0.0037669999999999926,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
6060,0,0.144902,44.31137796,180.61,19.04,87.0,13.5,0,0.14878474999999994,44.34100546,-0.0034229999999998983,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
4244,3468,0.143227,44.31137796,0.0,26.04,66.14,10.392,0,0.15041225,44.26693026,-0.008608999999999978,-1.1999999998124622e-06,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,MULTIPLE,OLD
834128,0,0.1646369999999999,44.31137796,230.6,16.66,150.39,13.2,0,0.16754041666666666,44.34100546,-0.0015469999999999928,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,MULTIPLE,OLD
5869,0,0.144902,44.31137796,0.0,9.919999999999993,75.75,13.2,1,0.14971166666666666,44.29656026,-0.00484699999999999,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
144978,0,0.145789,44.31137796,0.0,6.18,448.37,13.2,0,0.14822933333333335,44.281745459999996,-0.0022240000000000038,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
411050,0,0.1640579999999999,44.31137796,1124.86,29.76,316.06,13.2,0,0.16801133333333332,44.26693046,-0.004194000000000003,-1.1999999998124622e-06,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
879,0,0.1457109999999999,44.31137796,0.0,21.52,13.59,13.2,0,0.14940283333333335,44.355820359999996,-0.0037669999999999926,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
273212,0,0.114603,40.606701,266.17,24.18,486.74,20.0,0,0.12278725,40.728885,-0.009458999999999995,0.0,ldkssxwpmemidmecebumciepifcamkci,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,RECENT
8955,0,0.120372,40.606701,78.64,37.92,115.27,15.2,0,0.12791441666666667,40.7017324,-0.006756000000000012,0.16291560000000516,kamkkxfxxuwbdslkwifmmcsiusiuosws,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,OLD
217269,0,0.1152369999999999,40.606701,542.02,3.9,573.85,20.785,0,0.12387383333333334,40.6066995,-0.009328000000000017,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
21712,0,0.141434,44.31137796,500.85,11.04,256.06,10.39,0,0.14603366666666667,44.31137526,-0.005519000000000024,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
7502,0,0.141491,44.31137796,141.68,36.24,122.45,14.49,0,0.14583841666666666,44.26693046,-0.005257000000000012,-1.1999999998124622e-06,ldkssxwpmemidmecebumciepifcamkci,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,RECENT
15040,4383,0.117496,40.606701,0.0,30.18,204.98,25.0,0,0.12542183333333334,40.6745798,-0.008947999999999998,0.16291560000000516,OTHER,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,MULTIPLE,OLD
489,0,0.146348,46.30537836,0.0,27.44,6.89,13.2,0,0.1499535,44.62989366,-0.0033959999999999824,2.1777792000000034,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
61093,0,0.1169,40.606701,1900.55,248.64,348.93,166.0,0,0.12473733333333333,40.728885,-0.009010000000000004,0.0,lxidpiddsbxsbosboudacockeimpuepw,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
9,0,0.146694,44.31137796,0.0,23.76,0.15,10.392,0,0.15121008333333333,44.40026526,-0.0045469999999999955,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,RECENT
15551,0,0.1165089999999999,40.606701,64.03,8.25,215.75,43.648,0,0.123733,40.5795475,-0.009786000000000003,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
27773,0,0.1153599999999999,40.606701,173.43,4.02,319.83,21.04,0,0.12623391666666664,40.5931235,-0.012678999999999899,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
4213,0,0.1457109999999999,44.31137796,0.0,24.4,55.5,15.0,1,0.14985533333333334,44.35582046,-0.0037669999999999926,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
392524,0,0.161743,44.31137796,827.06,27.14,266.7,13.2,0,0.16644941666666666,44.40026526,-0.004686999999999997,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,RECENT
9521,0,0.141434,44.31137796,46.54,5.52,20.87,10.392,0,0.14676725,44.34100546,-0.0062490000000000046,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
15075,0,0.120372,40.606701,0.0,37.49,216.27,27.713,0,0.12779733333333335,40.68815609999999,-0.006756000000000012,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,MULTIPLE,RECENT
22886,0,0.115174,40.606701,78.69,47.16,94.62,23.1,0,0.12281558333333333,40.6745798,-0.007801000000000002,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
21728,3784,0.11634,40.606701,0.0,20.4,264.86,26.4,0,0.12417649999999995,40.728885,-0.008298000000000097,0.0,lxidpiddsbxsbosboudacockeimpuepw,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,MULTIPLE,RECENT
7926,7235,0.14207,44.31137796,0.0,26.04,124.71,10.392,0,0.14993116666666667,44.26693036,-0.009765999999999997,-1.1999999998124622e-06,lxidpiddsbxsbosboudacockeimpuepw,MISSING,NO_DISCOUNT,MULTIPLE,OLD
4530,0,0.146694,44.31137796,123.18,28.58,72.98,12.5,1,0.15121008333333333,44.40026526,-0.0045469999999999955,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
2474,0,0.146694,44.31137796,0.0,30.22,38.85,13.2,0,0.15121008333333333,44.40026526,-0.0045469999999999955,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,RECENT
7859,0,0.138847,44.31137796,187.26,6.66,52.94,12.5,0,0.15055416666666666,44.40026526,-0.012417999999999985,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
3369,0,0.115174,40.606701,0.0,20.43,38.11,15.1,0,0.12272558333333333,40.633851199999995,-0.007801000000000002,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,RECENT
4656,0,0.1169099999999999,40.606701,33.24,83.72,52.44,41.05,0,0.12513225,40.6745798,-0.009528000000000009,0.16291560000000516,kamkkxfxxuwbdslkwifmmcsiusiuosws,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
50461,4300,0.143166,44.31137796,547.82,23.4,370.77,10.392,1,0.14904333333333333,44.31137526,-0.006319999999999992,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
19330,0,0.144142,44.31137796,0.0,31.08,270.48,13.8,0,0.14800383333333333,44.26693036,-0.0039939999999998865,-1.1999999998124622e-06,ldkssxwpmemidmecebumciepifcamkci,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
4503,0,0.147506,45.80687796,59.31,17.1,68.56,10.35,0,0.15016958333333333,44.40674526,-0.003044999999999992,1.6777787999999987,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
7018,0,0.168242,46.30537836,0.0,21.09,78.3,10.392,0,0.170079,44.44841206,-0.001492000000000021,2.1777792000000034,ldkssxwpmemidmecebumciepifcamkci,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,RECENT
46192,0,0.1152369999999999,40.606701,258.12,11.11,529.11,23.1,0,0.12387383333333334,40.6066995,-0.009328000000000017,0.16291560000000516,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,RECENT
94571,0,0.1186359999999999,40.606701,198.3,31.21,297.97,23.1,0,0.1259428333333333,40.728885,-0.004948000000000008,0.0,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,MULTIPLE,OLD
45278,0,0.1169099999999999,40.606701,554.24,8.839999999999991,544.24,18.41,0,0.12440133333333332,40.6066995,-0.007793999999999995,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
5877,0,0.142822,44.31137796,65.29,19.2,87.47,10.392,0,0.14784133333333332,44.44470995999999,-0.0066879999999999995,0.0,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
788113,0,0.1128599999999999,40.606701,185.54,19.0,334.5,20.785,0,0.12043908333333332,40.6474275,-0.0078099999999999975,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
7411,43797,0.143575,44.31137796,10.29,29.76,183.22,13.2,0,0.14728224999999998,44.38545035999999,-0.003409000000000023,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,MULTIPLE,OLD
51661,0,0.113323,40.606701,409.35,8.28,465.3,17.32,0,0.1212775,40.6338515,-0.008501999999999996,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,RECENT
18315,0,0.1186359999999999,40.606701,147.84,54.07,237.79,40.0,0,0.1257493333333333,40.728885,-0.005528000000000005,0.0,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
13685,0,0.144038,45.80687796,0.0,16.12,65.07,10.35,1,0.14939183333333333,44.26693046,-0.006765999999999994,-1.1999999998124622e-06,kamkkxfxxuwbdslkwifmmcsiusiuosws,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
5443,54,0.1169,40.606701,13.07,43.32,19.76,17.32,0,0.12433841666666666,40.7017324,-0.006191999999999989,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
5203,4743,0.14346,45.80687796,0.0,20.52,60.62,13.2,0,0.149913,44.26693036,-0.008499000000000007,-1.1999999998124622e-06,ldkssxwpmemidmecebumciepifcamkci,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,MULTIPLE,RECENT
18795,0,0.1128599999999999,40.606701,175.9,20.8,195.52,17.2,0,0.11991958333333334,40.6745798,-0.006075999999999998,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
19108,0,0.144038,45.80687796,0.0,20.22,49.96,13.0,0,0.14919983333333334,44.26693026,-0.006765999999999994,-1.1999999998124622e-06,lxidpiddsbxsbosboudacockeimpuepw,MISSING,NO_DISCOUNT,ONE,OLD
29061,0,0.1169099999999999,40.606701,284.62,13.3,370.58,17.25,0,0.1244665,40.728885,-0.007718000000000003,0.0,kamkkxfxxuwbdslkwifmmcsiusiuosws,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,OLD
48108,0,0.138847,44.31137796,0.0,13.4,79.1,13.85,0,0.14705791666666668,44.34100536,-0.010651999999999995,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
21873,0,0.1640579999999999,44.31137796,0.0,31.2,1049.5,13.856,0,0.16838766666666663,44.38545026,-0.0035210000000001074,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,RECENT
4241,0,0.141666,44.31137796,107.11,9.919999999999993,44.74,13.2,0,0.14808091666666667,44.34100555999999,-0.007829000000000003,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
67955,0,0.114782,40.606701,582.99,0.8999999999999989,539.15,20.0,0,0.12459000000000002,40.87438458,-0.008736000000000008,3.600000006542814e-06,ldkssxwpmemidmecebumciepifcamkci,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
6207104,41532,0.115174,40.606701,556.89,40.62,452.72,65.0,0,0.12269558333333334,40.6202755,-0.007801000000000002,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
6773,0,0.114667,40.9390266,55.83,21.96,77.69,16.5,0,0.12348483333333334,40.662255099999996,-0.009908000000000014,0.4962492000000083,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
11116,29304,0.142819,44.31137796,0.0,14.7,479.4,13.856,0,0.14684583333333331,44.32619036,-0.0037780000000000036,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,MULTIPLE,OLD
7053,0,0.144038,46.30537836,23.8,24.62,22.15,12.5,0,0.14953883333333332,44.31137546,-0.006183999999999995,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,MISSING,NO_DISCOUNT,ONE,OLD
35042,0,0.115174,40.606701,350.32,25.02,434.07,40.0,0,0.12269558333333334,40.6202755,-0.007801000000000002,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
80856,0,0.1152369999999999,40.606701,243.86,23.4,202.88,10.392,0,0.1224560833333333,40.728885,-0.007510000000000003,0.0,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
82693,0,0.113323,40.606701,748.19,16.59,720.9,24.15,0,0.12122066666666664,40.6610035,-0.008501999999999996,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
